Timestamp,Cos Solar Incidence (°),GHI (W/m2),PV Power Generation (W)
2024-01-01 00:15:00,-0.9471931101417955,0.0,0.0
2024-01-01 00:30:00,-0.9510428958461201,0.0,0.0
2024-01-01 00:45:00,-0.9509741123119855,0.0,0.0
2024-01-01 01:00:00,-0.9469870040411584,0.0,0.0
2024-01-01 01:15:00,-0.9390985825598016,0.0,0.0
2024-01-01 01:30:00,-0.9273425556600743,0.0,0.0
2024-01-01 01:45:00,-0.9117691812369274,0.0,0.0
2024-01-01 02:00:00,-0.8924450526987571,0.0,0.0
2024-01-01 02:15:00,-0.8694528175534089,0.0,0.0
2024-01-01 02:30:00,-0.8428908187282491,0.0,0.0
2024-01-01 02:45:00,-0.8128726757918515,0.0,0.0
2024-01-01 03:00:00,-0.7795268036629346,0.0,0.0
2024-01-01 03:15:00,-0.7429958552035417,0.0,0.0
2024-01-01 03:30:00,-0.7034361143252545,0.0,0.0
2024-01-01 03:45:00,-0.6610168332810277,0.0,0.0
2024-01-01 04:00:00,-0.6159194979564453,0.0,0.0
2024-01-01 04:15:00,-0.5683370561192711,0.0,0.0
2024-01-01 04:30:00,-0.5184730987981404,0.0,0.0
2024-01-01 04:45:00,-0.4665409764183906,0.0,0.0
2024-01-01 05:00:00,-0.4127628918718914,0.0,0.0
2024-01-01 05:15:00,-0.35736895740199964,0.0,0.0
2024-01-01 05:30:00,-0.3005961955103046,0.0,0.0
2024-01-01 05:45:00,-0.2426875316960728,0.0,0.0
2024-01-01 06:00:00,-0.18389076305329688,0.0,0.0
2024-01-01 06:15:00,-0.12445748228570255,0.0,0.0
2024-01-01 06:30:00,-0.06464200886788085,0.0,0.0
2024-01-01 06:45:00,-0.004700308820862004,0.0,0.0
2024-01-01 07:00:00,0.055111116643883545,0.0,0.0
2024-01-01 07:15:00,0.11453632069491979,0.0,0.0
2024-01-01 07:30:00,0.17332099828325556,0.0,0.0
2024-01-01 07:45:00,0.2312135903116729,0.0,0.0
2024-01-01 08:00:00,0.28796635201649295,0.0,0.0
2024-01-01 08:15:00,0.34333640581293323,82.95059913352198,66.90137071630458
2024-01-01 08:30:00,0.397086795880444,156.8328162323074,124.90383011857075
2024-01-01 08:45:00,0.44898749432266205,227.06462255874467,178.08354553130573
2024-01-01 09:00:00,0.49881637900895043,296.8928024315916,229.24803675177995
2024-01-01 09:15:00,0.5463601980860164,363.3425546918035,277.61994148356115
2024-01-01 09:30:00,0.5914154752681475,425.7745803694692,321.8799497616205
2024-01-01 09:45:00,0.6337893750838027,482.27267068123166,360.6923814705986
2024-01-01 10:00:00,0.673300540338249,535.3501814788038,396.06059238641
2024-01-01 10:15:00,0.7097798616964265,584.6881983468735,429.0160559805083
2024-01-01 10:30:00,0.7430711971942431,629.9910386704305,457.1633574138288
2024-01-01 10:45:00,0.7730320503594202,671.7380313307073,482.02646505377095
2024-01-01 11:00:00,0.7995341746231024,707.2287371746127,503.2052410991194
2024-01-01 11:15:00,0.8224641194073969,738.018400839399,519.1454202507957
2024-01-01 11:30:00,0.8417237228906717,760.5300053245694,530.3688894749316
2024-01-01 11:45:00,0.8572305280036497,787.6447214110511,544.5014817799596
2024-01-01 12:00:00,0.8689181341225085,802.6290689311521,549.9930174723426
2024-01-01 12:15:00,0.8767364855696763,813.7190667919461,554.3026901340139
2024-01-01 12:30:00,0.8806520831746298,818.7929665320861,554.4488710495958
2024-01-01 12:45:00,0.8806481280758436,818.0283163521636,550.6240339242092
2024-01-01 13:00:00,0.8767245948651103,811.9555580661531,543.2538913617618
2024-01-01 13:15:00,0.8688982305941835,361.1241372718076,241.6167866438631
2024-01-01 13:30:00,0.8572024851447242,786.7640750958446,524.8087340150691
2024-01-01 13:45:00,0.8416873661995209,763.0253276498066,508.97387018661965
2024-01-01 14:00:00,0.8224192257258138,197.65370360911325,131.8443396794037
2024-01-01 14:15:00,0.7994804795786723,133.39844143873603,89.52234138933957
2024-01-01 14:30:00,0.7729692498613483,129.86484624930674,87.67598740094931
2024-01-01 14:45:00,0.7429989470753091,454.66749880784715,308.79892580971926
2024-01-01 15:00:00,0.7096977897290926,108.70969778972909,74.27242121740615
2024-01-01 15:15:00,0.6732082477915898,531.2457734541129,368.325851037316
2024-01-01 15:30:00,0.6336864365800304,478.40148032572023,336.52269004380116
2024-01-01 15:45:00,0.5913014547793728,412.32868159629993,294.21231269239536
2024-01-01 16:00:00,0.5462346503867676,251.91330088730248,181.78661708247404
2024-01-01 16:15:00,0.49867884957804537,204.0864799179282,148.51124158122133
2024-01-01 16:30:00,0.44883753858913944,26.0,19.024993260000002
2024-01-01 16:45:00,0.3969239803034516,97.44631645462128,71.89536363395283
2024-01-01 17:00:00,0.34316030774097,51.12027508247058,37.92292607563312
2024-01-01 17:15:00,0.2877765811611481,0.0,0.0
2024-01-01 17:30:00,0.23100978928603466,0.0,0.0
2024-01-01 17:45:00,0.17310284212855254,0.0,0.0
2024-01-01 18:00:00,0.11430353962817896,0.0,0.0
2024-01-01 18:15:00,0.054863495757324465,0.0,0.0
2024-01-01 18:30:00,-0.004962930541605987,0.0,0.0
2024-01-01 18:45:00,-0.0649197156178557,0.0,0.0
2024-01-01 19:00:00,-0.12475028282688144,0.0,0.0
2024-01-01 19:15:00,-0.18419859240666975,0.0,0.0
2024-01-01 19:30:00,-0.24301022919235835,0.0,0.0
2024-01-01 19:45:00,-0.30093350739350344,0.0,0.0
2024-01-01 20:00:00,-0.3577205394541951,0.0,0.0
2024-01-01 20:15:00,-0.41312828949212055,0.0,0.0
2024-01-01 20:30:00,-0.4669196286097971,0.0,0.0
2024-01-01 20:45:00,-0.5188643418091576,0.0,0.0
2024-01-01 21:00:00,-0.5687401065990492,0.0,0.0
2024-01-01 21:15:00,-0.6163334584082258,0.0,0.0
2024-01-01 21:30:00,-0.661440696773282,0.0,0.0
2024-01-01 21:45:00,-0.7038687515855089,0.0,0.0
2024-01-01 22:00:00,-0.7434360215249388,0.0,0.0
2024-01-01 22:15:00,-0.7799731447142998,0.0,0.0
2024-01-01 22:30:00,-0.8133237193252936,0.0,0.0
2024-01-01 22:45:00,-0.8433449828304175,0.0,0.0
2024-01-01 23:00:00,-0.8699084175511872,0.0,0.0
2024-01-01 23:15:00,-0.8929002978982026,0.0,0.0
2024-01-01 23:30:00,-0.9122221843696404,0.0,0.0
2024-01-01 23:45:00,-0.9277913407054181,0.0,0.0
2024-01-02 00:00:00,-0.9395410867907407,0.0,0.0
2024-01-02 00:15:00,-0.9474210883903902,0.0,0.0
2024-01-02 00:30:00,-0.9513975698853004,0.0,0.0
2024-01-02 00:45:00,-0.9514534592724774,0.0,0.0
2024-01-02 01:00:00,-0.9475884625004269,0.0,0.0
2024-01-02 01:15:00,-0.9398190636235372,0.0,0.0
2024-01-02 01:30:00,-0.928178456306401,0.0,0.0
2024-01-02 01:45:00,-0.9127163999077466,0.0,0.0
2024-01-02 02:00:00,-0.8934990070354881,0.0,0.0
2024-01-02 02:15:00,-0.8706084641772593,0.0,0.0
2024-01-02 02:30:00,-0.8441426750470216,0.0,0.0
2024-01-02 02:45:00,-0.8142148436918337,0.0,0.0
2024-01-02 03:00:00,-0.7809529949705748,0.0,0.0
2024-01-02 03:15:00,-0.7444994188714235,0.0,0.0
2024-01-02 03:30:00,-0.7050100651429562,0.0,0.0
2024-01-02 03:45:00,-0.66265388205132,0.0,0.0
2024-01-02 04:00:00,-0.6176120829712424,0.0,0.0
2024-01-02 04:15:00,-0.5700773758167088,0.0,0.0
2024-01-02 04:30:00,-0.5202531454442982,0.0,0.0
2024-01-02 04:45:00,-0.46835257068432185,0.0,0.0
2024-01-02 05:00:00,-0.41459771816494234,0.0,0.0
2024-01-02 05:15:00,-0.35921859973500203,0.0,0.0
2024-01-02 05:30:00,-0.3024521738875091,0.0,0.0
2024-01-02 05:45:00,-0.24454133866384625,0.0,0.0
2024-01-02 06:00:00,-0.18573390044971802,0.0,0.0
2024-01-02 06:15:00,-0.12628149794334081,0.0,0.0
2024-01-02 06:30:00,-0.06643853304866637,0.0,0.0
2024-01-02 06:45:00,-0.006461090384359075,0.0,0.0
2024-01-02 07:00:00,0.05339417463935478,0.0,0.0
2024-01-02 07:15:00,0.11287112606993514,0.0,0.0
2024-01-02 07:30:00,0.1717152355781209,0.0,0.0
2024-01-02 07:45:00,0.2296746876465306,0.0,0.0
2024-01-02 08:00:00,0.28650144905368,0.0,0.0
2024-01-02 08:15:00,0.34195232291669636,3.0,2.24370405
2024-01-02 08:30:00,0.39579000472661613,5.0,3.719293199999999
2024-01-02 08:45:00,0.4477840899685862,6.0,4.43889558
2024-01-02 09:00:00,0.4977120535787317,7.0,5.164562025
2024-01-02 09:15:00,0.5453602162446283,8.0,5.87001492
2024-01-02 09:30:00,0.5905246515184286,9.0,6.5491902
2024-01-02 09:45:00,0.6330120530057588,10.0,7.2364508999999995
2024-01-02 10:00:00,0.6726405738485469,12.0,8.63522856
2024-01-02 10:15:00,0.7092405984573655,13.0,9.30227571
2024-01-02 10:30:00,0.7426554641640883,14.0,9.98953641
2024-01-02 10:45:00,0.7727421416491862,16.0,11.35192968
2024-01-02 11:00:00,0.7993718415874356,17.0,11.992699215
2024-01-02 11:15:00,0.8224305631233568,19.0,13.36519926
2024-01-02 11:30:00,0.8418195890149589,49.0,34.369099065
2024-01-02 11:45:00,0.8574559040061394,26.0,18.18410958
