Timestamp,Cos Solar Incidence (°),GHI (W/m2),PV Power Generation (W)
2021-11-01 00:15:00,-0.9836602415910103,0.0,0.0
2021-11-01 00:30:00,-0.9824358709750967,0.0,0.0
2021-11-01 00:45:00,-0.9770777814571562,0.0,0.0
2021-11-01 01:00:00,-0.9676090593314569,0.0,0.0
2021-11-01 01:15:00,-0.9540703923792702,0.0,0.0
2021-11-01 01:30:00,-0.936519897730181,0.0,0.0
2021-11-01 01:45:00,-0.9150328688374597,0.0,0.0
2021-11-01 02:00:00,-0.8897014535315594,0.0,0.0
2021-11-01 02:15:00,-0.8606342630883395,0.0,0.0
2021-11-01 02:30:00,-0.8279558998355584,0.0,0.0
2021-11-01 02:45:00,-0.791806425753628,0.0,0.0
2021-11-01 03:00:00,-0.7523407677628564,0.0,0.0
2021-11-01 03:15:00,-0.7097280441476801,0.0,0.0
2021-11-01 03:30:00,-0.6641508441334544,0.0,0.0
2021-11-01 03:45:00,-0.6158044522805874,0.0,0.0
2021-11-01 04:00:00,-0.5648959996406293,0.0,0.0
2021-11-01 04:15:00,-0.5116435819718792,0.0,0.0
2021-11-01 04:30:00,-0.45627533310479323,0.0,0.0
2021-11-01 04:45:00,-0.3990284334153152,0.0,0.0
2021-11-01 05:00:00,-0.3401481006649107,0.0,0.0
2021-11-01 05:15:00,-0.27988654789282924,0.0,0.0
2021-11-01 05:30:00,-0.21850188735866147,0.0,0.0
2021-11-01 05:45:00,-0.1562570327571995,0.0,0.0
2021-11-01 06:00:00,-0.09341858171309876,0.0,0.0
2021-11-01 06:15:00,-0.03025565737377567,0.0,0.0
2021-11-01 06:30:00,0.03296123588780252,0.0,0.0
2021-11-01 06:45:00,0.09596136234733775,0.0,0.0
2021-11-01 07:00:00,0.1584749312103885,0.0,0.0
2021-11-01 07:15:00,0.22023424342476416,4.0,2.8857643200000003
2021-11-01 07:30:00,0.28097482972981885,7.0,4.972154110000001
2021-11-01 07:45:00,0.34043659966879425,22.0,15.38183636
2021-11-01 08:00:00,0.3983649467337729,13.0,8.94453339
2021-11-01 08:15:00,0.45451183092190395,16.0,10.75926944
2021-11-01 08:30:00,0.5086368563192264,19.0,12.52279208
2021-11-01 08:45:00,0.5605082920993811,23.0,14.800675489999998
2021-11-01 09:00:00,0.6099040580435209,27.0,17.01398547
2021-11-01 09:15:00,0.6566126891792186,168.2343456347064,103.76485659925757
2021-11-01 09:30:00,0.700434233529148,238.2460287540897,144.29471747807634
2021-11-01 09:45:00,0.7411811026517496,218.470866159105,129.88549378798197
2021-11-01 10:00:00,0.7786788863145561,359.41596055762955,208.8784923295577
2021-11-01 10:15:00,0.8127670924639607,427.2003200748369,245.41840726886753
2021-11-01 10:30:00,0.8432998301411367,416.86205974344944,235.76641761251244
2021-11-01 10:45:00,0.8701464429059831,306.44303341863247,171.26922481478888
2021-11-01 11:00:00,0.8931920625895433,553.1993679092055,304.2527318259705
2021-11-01 11:15:00,0.9123380983539444,542.6689820304648,296.04446184335495
2021-11-01 11:30:00,0.9275026645550851,228.5500532911017,123.66404796029246
2021-11-01 11:45:00,0.9386209270087148,456.23315281781265,243.81136185236133
2021-11-01 12:00:00,0.9456453794126691,446.6182674678198,236.68421643417176
2021-11-01 12:15:00,0.9485460492269938,499.0336044052025,263.35040795326097
2021-11-01 12:30:00,0.9473106231723221,429.9374271856394,225.9295899539817
