Timestamp,Cos Solar Incidence (°),GHI (W/m2),PV Power Generation (W)
2021-03-01 00:15:00,-0.9888716429765976,0.0,0.0
2021-03-01 00:30:00,-0.9954582596242385,0.0,0.0
2021-03-01 00:45:00,-0.9978205131349975,0.0,0.0
2021-03-01 01:00:00,-0.9959481858246247,0.0,0.0
2021-03-01 01:15:00,-0.9898491972565402,0.0,0.0
2021-03-01 01:30:00,-0.9795495723265897,0.0,0.0
2021-03-01 01:45:00,-0.9650933285132397,0.0,0.0
2021-03-01 02:00:00,-0.9465422876418903,0.0,0.0
2021-03-01 02:15:00,-0.9239758147542325,0.0,0.0
2021-03-01 02:30:00,-0.8974904735074256,0.0,0.0
2021-03-01 02:45:00,-0.8671996145926021,0.0,0.0
2021-03-01 03:00:00,-0.833232895366059,0.0,0.0
2021-03-01 03:15:00,-0.7957357166653877,0.0,0.0
2021-03-01 03:30:00,-0.7548686036844634,0.0,0.0
2021-03-01 03:45:00,-0.7108065248073532,0.0,0.0
2021-03-01 04:00:00,-0.6637381314946382,0.0,0.0
2021-03-01 04:15:00,-0.6138649553587969,0.0,0.0
2021-03-01 04:30:00,-0.5614005524396999,0.0,0.0
2021-03-01 04:45:00,-0.5065695753322423,0.0,0.0
2021-03-01 05:00:00,-0.44960681732832863,0.0,0.0
2021-03-01 05:15:00,-0.39075621500983876,0.0,0.0
2021-03-01 05:30:00,-0.33026978827240583,0.0,0.0
2021-03-01 05:45:00,-0.26840656828708787,0.0,0.0
2021-03-01 06:00:00,-0.2054314967162796,0.0,0.0
2021-03-01 06:15:00,-0.14161427440963728,0.0,0.0
2021-03-01 06:30:00,-0.07722821436342797,0.0,0.0
2021-03-01 06:45:00,-0.01254907986800815,0.0,0.0
2021-03-01 07:00:00,0.052146113833858046,0.0,0.0
2021-03-01 07:15:00,0.11658027758919834,27.455954421060596,25.232941887427796
2021-03-01 07:30:00,0.18047742644496845,77.51893109548581,70.26656997791655
2021-03-01 07:45:00,0.2435638791918025,139.73246805247507,125.25232774612041
2021-03-01 08:00:00,0.30556942183417213,205.2573629939454,181.40294751314175
2021-03-01 08:15:00,0.3662284569746167,272.3006733835923,237.2265494673413
2021-03-01 08:30:00,0.4252811581648446,15.0,12.879058500000001
2021-03-01 08:45:00,0.4824745743197443,19.0,16.026433500000003
2021-03-01 09:00:00,0.5375637060112004,23.0,19.110861
2021-03-01 09:15:00,0.5903125703697344,28.0,22.9833912
2021-03-01 09:30:00,0.6404952039087053,32.0,25.9444416
2021-03-01 09:45:00,0.6878966243871218,36.0,28.7342748
2021-03-01 10:00:00,0.7323137652871299,98.0,77.23406460000001
2021-03-01 10:15:00,0.7735563385485487,108.0,84.29929200000001
2021-03-01 10:30:00,0.8114476449653721,117.0,90.1458558
2021-03-01 10:45:00,0.8458253423273792,125.0,95.05072500000001
2021-03-01 11:00:00,0.876542134902065,115.0,86.57799150000001
2021-03-01 11:15:00,0.9034664011739177,90.0,67.303467
2021-03-01 11:30:00,0.9264827661893136,92.0,68.5674528
2021-03-01 11:45:00,0.9454925911416776,170.9454925911417,126.54455480379929
2021-03-01 12:00:00,0.960414394449139,187.84165757779655,138.57918731723427
2021-03-01 12:15:00,0.9711842061713514,205.82710523702812,150.81135186840712
2021-03-01 12:30:00,0.9777558389745324,136.0,98.96354159999999
2021-03-01 12:45:00,0.9801010862583492,120.0,86.716476
2021-03-01 13:00:00,0.9782098450671788,110.0,78.93616500000002
2021-03-01 13:15:00,0.9720901579757469,113.0,81.0889695
2021-03-01 13:30:00,0.9617681806468179,119.0,85.39457850000001
2021-03-01 13:45:00,0.947288068498366,144.0,103.33461600000001
2021-03-01 14:00:00,0.9287117878753256,149.0,107.2977906
2021-03-01 14:15:00,0.906118854307448,149.0,107.2977906
2021-03-01 14:30:00,0.8796059872206647,113.0,81.65801490000001
2021-03-01 14:45:00,0.8492866977061813,95.0,68.889744
2021-03-01 15:00:00,0.8152908074432281,782.3984058299819,569.330273405361
2021-03-01 15:15:00,0.7777638848158146,68.0,49.652988
2021-03-01 15:30:00,0.7368666250189846,685.7038998902447,504.14788406382496
2021-03-01 15:45:00,0.6927741682064037,629.1288836871372,465.7205831733378
2021-03-01 16:00:00,0.6456753386097462,572.028127264261,424.89133838341144
2021-03-01 16:15:00,0.5957718408404351,512.9768662009111,386.195710970775
2021-03-01 16:30:00,0.5432774034594003,451.42863435239224,343.26895184763833
2021-03-01 16:45:00,0.4884168503092483,385.19103254513567,295.8111127578461
2021-03-01 17:00:00,0.43142514393842935,321.226583484289,249.9242720975232
2021-03-01 17:15:00,0.3725463874574393,255.23393592803868,201.15055403651428
2021-03-01 17:30:00,0.3120327638247936,189.3583177914348,151.6177280607231
2021-03-01 17:45:00,0.2501434631247121,120.54332586366304,98.03568098205388
2021-03-01 18:00:00,0.18714358108347495,64.24727533827593,53.05997438035235
2021-03-01 18:15:00,0.12330296706773225,21.15157208992847,17.574989310526195
2021-03-01 18:30:00,0.05889507643751411,0.0,0.0
2021-03-01 18:45:00,-0.005804191906642268,0.0,0.0
2021-03-01 19:00:00,-0.07051769456783268,0.0,0.0
2021-03-01 19:15:00,-0.13496822207580286,0.0,0.0
2021-03-01 19:30:00,-0.19887967768254688,0.0,0.0
2021-03-01 19:45:00,-0.26197827726713097,0.0,0.0
2021-03-01 20:00:00,-0.3239937133563094,0.0,0.0
2021-03-01 20:15:00,-0.38466030483582503,0.0,0.0
2021-03-01 20:30:00,-0.4437181517026392,0.0,0.0
2021-03-01 20:45:00,-0.5009142397891756,0.0,0.0
2021-03-01 21:00:00,-0.5560035173248696,0.0,0.0
2021-03-01 21:15:00,-0.6087499600953602,0.0,0.0
2021-03-01 21:30:00,-0.6589275743850724,0.0,0.0
2021-03-01 21:45:00,-0.7063213590319912,0.0,0.0
2021-03-01 22:00:00,-0.750728239960267,0.0,0.0
2021-03-01 22:15:00,-0.7919579329383042,0.0,0.0
2021-03-01 22:30:00,-0.8298337539720476,0.0,0.0
2021-03-01 22:45:00,-0.8641933873912204,0.0,0.0
2021-03-01 23:00:00,-0.8948895751798013,0.0,0.0
2021-03-01 23:15:00,-0.9217907445811953,0.0,0.0
2021-03-01 23:30:00,-0.9447815802257157,0.0,0.0
2021-03-01 23:45:00,-0.963763513448737,0.0,0.0
2021-03-02 00:00:00,-0.9786551430710719,0.0,0.0
2021-03-02 00:15:00,-0.9893925894567064,0.0,0.0
2021-03-02 00:30:00,-0.9959297650976053,0.0,0.0
2021-03-02 00:45:00,-0.9982385722948885,0.0,0.0
2021-03-02 01:00:00,-0.9963090256011963,0.0,0.0
