Timestamp,Cos Solar Incidence (°),GHI (W/m2),PV Power Generation (W)
2021-11-23 13:00:00,0.8842413416066969,447.1760940600675,215.12858879889149
2021-11-23 13:15:00,0.8716035677795382,466.02182752050703,225.13693672908374
2021-11-23 13:30:00,0.8550885564457233,423.4966963292022,206.30495667065202
2021-11-23 13:45:00,0.8347670932081092,527.1064804270302,257.84357537794625
2021-11-23 14:00:00,0.8107262541924318,343.68782073786804,169.51048315257276
2021-11-23 14:15:00,0.7830690368468781,397.476261280279,197.64639451756878
2021-11-23 14:30:00,0.7519139121801699,361.4899615181235,181.21348620878766
2021-11-23 14:45:00,0.7173943197036354,286.82661162843254,144.94460138704756
2021-11-23 15:00:00,0.6796581011856484,129.07794860711388,65.74991391529663
2021-11-23 15:15:00,0.6388668581277703,47.0,24.13093599
2021-11-23 15:30:00,0.5951952636871503,96.0,49.87087055999999
2021-11-23 15:45:00,0.5488303210744683,79.0,41.5186317
2021-11-23 16:00:00,0.49997055104687405,63.0,33.36448563
2021-11-23 16:15:00,0.44882514716937116,48.0,25.711635599999997
2021-11-23 16:30:00,0.3956130874362139,34.0,18.41858676
2021-11-23 16:45:00,0.340562182965762,22.0,12.05131851
2021-11-23 17:00:00,0.2839081090782546,11.0,6.092363969999999
2021-11-23 17:15:00,0.22589340427722285,0.0,0.0
2021-11-23 17:30:00,0.16676641668433115,0.0,0.0
2021-11-23 17:45:00,0.10678024818536413,0.0,0.0
2021-11-23 18:00:00,0.046191679204735714,0.0,0.0
2021-11-23 18:15:00,-0.014739946604002463,0.0,0.0
2021-11-23 18:30:00,-0.07575382461049493,0.0,0.0
2021-11-23 18:45:00,-0.13658879731131537,0.0,0.0
2021-11-23 19:00:00,-0.19698448853557604,0.0,0.0
2021-11-23 19:15:00,-0.25668240975295004,0.0,0.0
2021-11-23 19:30:00,-0.3154270585003849,0.0,0.0
2021-11-23 19:45:00,-0.37296702795367326,0.0,0.0
2021-11-23 20:00:00,-0.42905607469668683,0.0,0.0
2021-11-23 20:15:00,-0.4834541653436162,0.0,0.0
2021-11-23 20:30:00,-0.5359285188231551,0.0,0.0
2021-11-23 20:45:00,-0.586254594653284,0.0,0.0
2021-11-23 21:00:00,-0.6342170475156312,0.0,0.0
2021-11-23 21:15:00,-0.6796106622082512,0.0,0.0
2021-11-23 21:30:00,-0.7222412245266294,0.0,0.0
2021-11-23 21:45:00,-0.7619263470647972,0.0,0.0
2021-11-23 22:00:00,-0.7984962610083681,0.0,0.0
2021-11-23 22:15:00,-0.8317945360774246,0.0,0.0
2021-11-23 22:30:00,-0.8616787459590985,0.0,0.0
2021-11-23 22:45:00,-0.8880210864066446,0.0,0.0
2021-11-23 23:00:00,-0.9107089167667993,0.0,0.0
2021-11-23 23:15:00,-0.9296452393300105,0.0,0.0
2021-11-23 23:30:00,-0.944749120164642,0.0,0.0
2021-11-23 23:45:00,-0.9559560312873652,0.0,0.0
2021-11-24 00:00:00,-0.9632181256595588,0.0,0.0
2021-11-24 00:15:00,-0.9665044445314083,0.0,0.0
2021-11-24 00:30:00,-0.9658010471708393,0.0,0.0
2021-11-24 00:45:00,-0.9611110709485842,0.0,0.0
2021-11-24 01:00:00,-0.9524547172354362,0.0,0.0
2021-11-24 01:15:00,-0.9398691637401441,0.0,0.0
2021-11-24 01:30:00,-0.9234084073839425,0.0,0.0
2021-11-24 01:45:00,-0.9031430293103104,0.0,0.0
2021-11-24 02:00:00,-0.8791598932304268,0.0,0.0
2021-11-24 02:15:00,-0.8515617771313723,0.0,0.0
2021-11-24 02:30:00,-0.8204669264485374,0.0,0.0
2021-11-24 02:45:00,-0.7860085500177235,0.0,0.0
2021-11-24 03:00:00,-0.7483342547828803,0.0,0.0
2021-11-24 03:15:00,-0.7076054043199801,0.0,0.0
2021-11-24 03:30:00,-0.6639964317815854,0.0,0.0
2021-11-24 03:45:00,-0.6176940992991323,0.0,0.0
2021-11-24 04:00:00,-0.5688966865851556,0.0,0.0
2021-11-24 04:15:00,-0.517813147178937,0.0,0.0
2021-11-24 04:30:00,-0.4646622211231013,0.0,0.0
2021-11-24 04:45:00,-0.40967148470583825,0.0,0.0
2021-11-24 05:00:00,-0.35307638252829765,0.0,0.0
2021-11-24 05:15:00,-0.2951192274883803,0.0,0.0
2021-11-24 05:30:00,-0.23604814820836512,0.0,0.0
2021-11-24 05:45:00,-0.1761160341570433,0.0,0.0
2021-11-24 06:00:00,-0.11557946126484278,0.0,0.0
2021-11-24 06:15:00,-0.05469757755349089,0.0,0.0
