Timestamp,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Sun Azimuth (rad),Sun Zenith (rad)
2021-01-01 00:00:00,7.0,0,0,0,Clear,5.5,0,0,0,0,0.287,90.12,0.16,1015,1.0,138,2.1,5.812376288712658,2.7986466483880275
2021-01-01 00:15:00,6.9,0,0,0,Clear,5.5,0,0,0,0,0.288,90.74,0.16,1015,1.0,140,2.1,5.987582832179165,2.817146239750388
2021-01-01 00:30:00,6.800000000000001,0,0,0,Clear,5.5,0,0,0,0,0.289,91.37,0.16,1015,1.0,142,2.1,6.176963684442568,2.8270183272553573
2021-01-01 00:45:00,6.7,0,0,0,Clear,5.6000000000000005,0,0,0,0,0.289,92.85,0.16,1015,1.0,144,2.1,0.08878302337775157,2.827435792071635
2021-01-01 01:00:00,6.6000000000000005,0,0,0,Clear,5.6000000000000005,0,0,0,0,0.29,93.49,0.16,1015,1.0,146,2.1,0.2790400798356476,2.818361262125717
2021-01-01 01:15:00,6.5,0,0,0,Clear,5.6000000000000005,0,0,0,0,0.291,94.13,0.16,1015,1.0,147,2.1,0.45572559672687873,2.8005618865940822
2021-01-01 01:30:00,6.5,0,0,0,Clear,5.6000000000000005,0,0,0,0,0.292,94.13,0.16,1015,1.0,149,2.1,0.613829755846763,2.775327292076489
2021-01-01 01:45:00,6.4,0,0,0,Clear,5.7,0,0,0,0,0.292,95.01,0.16,1015,1.0,151,2.1,0.7521851700906508,2.744098898690171
2021-01-01 02:00:00,6.4,0,0,0,Clear,5.6000000000000005,0,0,0,0,0.293,94.92,0.16,1014,1.0,152,2.1,0.872143511865009,2.7082050555158754
2021-01-01 02:15:00,6.300000000000001,0,0,0,Clear,5.6000000000000005,0,0,0,0,0.294,95.57,0.16,1014,1.0,153,2.1,0.9761774104374794,2.6687473125665284
2021-01-01 02:30:00,6.2,0,0,0,Clear,5.6000000000000005,0,0,0,0,0.294,96.23,0.16,1014,1.0,154,2.1,1.0669699318368373,2.6265893100885602
2021-01-01 02:45:00,6.1000000000000005,0,0,0,Clear,5.7,0,0,0,0,0.295,96.95,0.16,1014,1.0,156,2.1,1.1469768368675304,2.5823908416513834
2021-01-01 03:00:00,6.0,0,0,0,Clear,5.7,0,0,0,0,0.296,97.62,0.16,1014,1.1,157,2.1,1.2182799567730425,2.5366522950968866
2021-01-01 03:15:00,5.9,0,0,0,Clear,5.7,0,0,0,0,0.296,98.3,0.16,1014,1.1,157,2.1,1.2825809998607358,2.489754734649235
2021-01-01 03:30:00,5.800000000000001,0,0,0,Clear,5.7,0,0,0,0,0.297,98.98,0.16,1014,1.1,157,2.1,1.3412491316175297,2.441991671570729
2021-01-01 03:45:00,5.7,0,0,0,Clear,5.7,0,0,0,0,0.297,99.9,0.16,1014,1.1,158,2.1,1.3953812369634926,2.3935928437391
2021-01-01 04:00:00,5.6000000000000005,0,0,0,Clear,5.6000000000000005,0,0,0,0,0.298,100.0,0.16,1014,1.1,158,2.1,1.4458582713129497,2.3447415651629595
